exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis
2024,Uttar Pradesh,Lucknow,Shivani Pub Sch Vidyavati Devi Nagar Lucknow Up,440823,653,22,0,226.34,179.0,192.71,137,217.16,163,0.0,0.033690658499234305,9.180000000000007,33.629999999999995,159.51,0.975,0.148
2024,Uttar Pradesh,Azamgarh,St. Xaviers School,441905,608,9,0,183.33,134.5,192.71,137,217.16,163,0.0,0.014802631578947368,-33.829999999999984,-9.379999999999995,144.651,1.263,0.978
2024,Uttar Pradesh,Rai Bareilly,Gopal Saraswati Vidya Mandir,445304,447,4,0,135.61,90.0,192.71,137,217.16,163,0.0,0.008948545861297539,-81.54999999999998,-57.099999999999994,131.082,2.002,3.729
2024,Uttar Pradesh,Prayagraj,D P Pub Sch Prayag Street Teh-Chayal Allahabad,440212,697,19,1,221.8,182.0,192.71,137,217.16,163,0.0014347202295552368,0.028694404591104734,4.640000000000015,29.090000000000003,159.285,0.905,0.033
2024,Uttar Pradesh,Varanasi,Glorious Academy,441106,701,25,0,229.6,177.0,192.71,137,217.16,163,0.0,0.03566333808844508,12.439999999999998,36.889999999999986,162.17,0.898,-0.172
2024,Uttar Pradesh,Azamgarh,G D Global Sch Kartalpur Palhani,441902,894,18,1,182.24,136.5,192.71,137,217.16,163,0.0011185682326621924,0.021252796420581657,-34.91999999999999,-10.469999999999999,144.72,1.305,1.224
2024,Uttar Pradesh,Hardoi,Seth M. R. Jaipiria School Hardoi,443803,767,5,0,125.63,91.0,192.71,137,217.16,163,0.0,0.00651890482398957,-91.53,-67.08000000000001,112.701,2.115,5.198
2024,Uttar Pradesh,Lucknow,Skd Academy Vrindavan Yojna Sadar Lucknow Up,440824,629,26,0,222.06,180.0,192.71,137,217.16,163,0.0,0.04133545310015898,4.900000000000006,29.349999999999994,163.903,1.012,0.26
2024,Uttar Pradesh,Varanasi,Delhi Public School,441101,1170,49,0,226.82,175.5,192.71,137,217.16,163,0.0,0.04188034188034188,9.659999999999997,34.109999999999985,163.148,0.981,0.141
2024,Uttar Pradesh,Prayagraj,M L Convent Karelabagh Allahabad Up,440215,581,17,1,201.38,154.0,192.71,137,217.16,163,0.0017211703958691911,0.03098106712564544,-15.780000000000001,8.669999999999987,161.611,1.114,0.459
2024,Uttar Pradesh,Rai Bareilly,Feroze Gandhi College,445303,465,8,0,194.37,153.0,192.71,137,217.16,163,0.0,0.017204301075268817,-22.789999999999992,1.6599999999999966,148.766,1.123,0.617
2024,Uttar Pradesh,Varanasi,Guru Nanak Eng School Shivpur Varanasi Up,441108,705,34,0,238.9,192.0,192.71,137,217.16,163,0.0,0.04822695035460993,21.74000000000001,46.19,171.577,0.832,-0.256
2024,Uttar Pradesh,Lucknow,R K Sr Sec Sch Sector 3 Aliganj Lucknow Up,440812,825,32,1,238.87,203.0,192.71,137,217.16,163,0.0012121212121212121,0.04,21.710000000000008,46.16,162.356,0.878,-0.016
2024,Uttar Pradesh,Sultanpur,Gopal Public School,445904,480,8,0,136.73,95.0,192.71,137,217.16,163,0.0,0.016666666666666666,-80.43,-55.98000000000002,132.366,2.032,3.95
2024,Uttar Pradesh,Mathura,Shree Ji Baba Saraswati Vidhya Mandir,441305,467,24,0,216.84,164.0,192.71,137,217.16,163,0.0,0.05139186295503212,-0.3199999999999932,24.129999999999995,174.31,1.032,0.184
2024,Uttar Pradesh,Varanasi,Little Flower House Senior Secondary School,441137,472,16,0,168.38,105.5,192.71,137,217.16,163,0.0,0.03389830508474576,-48.78,-24.330000000000013,154.967,1.5,1.61
2024,Uttar Pradesh,Deoria,Saraswati Senior Secondary Vidya Mandir,443204,520,11,0,185.51,143.5,192.71,137,217.16,163,0.0,0.021153846153846155,-31.650000000000006,-7.200000000000017,142.064,1.299,1.377
2024,Uttar Pradesh,Prayagraj,Saraswati Vidya Mandir,440223,460,14,0,162.89,105.0,192.71,137,217.16,163,0.0,0.030434782608695653,-54.27000000000001,-29.82000000000002,149.693,1.657,2.274
2024,Uttar Pradesh,Sultanpur,Maharishi Vidya Mandir,445903,487,9,0,197.42,150.0,192.71,137,217.16,163,0.0,0.018480492813141684,-19.74000000000001,4.7099999999999795,145.889,1.068,0.546
2024,Uttar Pradesh,Lucknow,Eram Public College,440815,821,42,2,239.63,188.0,192.71,137,217.16,163,0.00243605359317905,0.0535931790499391,22.47,46.91999999999999,174.117,0.915,-0.136
2024,Uttar Pradesh,Prayagraj,Arya Kanya Degree College,440224,465,9,0,158.31,104.0,192.71,137,217.16,163,0.0,0.01935483870967742,-58.849999999999994,-34.400000000000006,146.839,1.538,1.83
2024,Uttar Pradesh,Deoria,St. Paul Public Deoria,443203,663,15,0,195.16,152.0,192.71,137,217.16,163,0.0,0.02262443438914027,-22.0,2.4499999999999886,146.478,1.173,0.827
2024,Uttar Pradesh,Varanasi,Seth M. R. Jaipuria Schools Banaras,441130,510,13,0,154.45,99.0,192.71,137,217.16,163,0.0,0.025490196078431372,-62.71000000000001,-38.26000000000002,151.412,1.693,2.22
2024,Uttar Pradesh,Mathura,Army Pub School Mathura Cantt Uttar Pradesh,441302,581,24,2,233.12,185.0,192.71,137,217.16,163,0.0034423407917383822,0.04475043029259897,15.960000000000008,40.41,166.032,0.952,0.095
2024,Puducherry,Puducherry,Vivekananda School - Cbse,370103,709,12,0,198.29,142.0,196.23,140,217.16,163,0.0,0.01692524682651622,-18.870000000000005,2.0600000000000023,156.217,1.064,0.242
2024,Puducherry,Puducherry,The Study Lecole Internationale,370104,708,11,0,200.97,141.5,196.23,140,217.16,163,0.0,0.015536723163841809,-16.189999999999998,4.740000000000009,153.896,1.037,0.155
2024,Puducherry,Mahe,C E Bharathan Govt. Higher Secondary School,370301,190,1,0,187.85,139.5,196.23,140,217.16,163,0.0,0.005263157894736842,-29.310000000000002,-8.379999999999995,136.89,1.243,0.864
2024,Puducherry,Puducherry,Achariya Bala Siksha Mandir,370105,680,19,0,217.41,158.5,196.23,140,217.16,163,0.0,0.027941176470588237,0.25,21.180000000000007,166.825,0.901,-0.194
2024,Puducherry,Puducherry,Aditya Vidyashram Residential School,370102,703,12,0,202.51,145.0,196.23,140,217.16,163,0.0,0.017069701280227598,-14.650000000000006,6.280000000000001,156.146,1.065,0.212
2024,Puducherry,Karaikal,Ongc Public School,370401,326,3,0,166.71,114.0,196.23,140,217.16,163,0.0,0.009202453987730062,-50.44999999999999,-29.519999999999982,140.02,1.377,1.245
2024,Puducherry,Puducherry,Vaasavi International School,370107,726,12,0,183.97,125.0,196.23,140,217.16,163,0.0,0.01652892561983471,-33.19,-12.259999999999991,152.083,1.258,0.742
2024,Puducherry,Puducherry,Achariya Siksha Mandir,370101,816,25,0,208.05,153.0,196.23,140,217.16,163,0.0,0.030637254901960783,-9.109999999999985,11.820000000000022,161.749,1.045,0.26
2024,Puducherry,Puducherry,Shree Bharath Vidyaashram- Cbse,370106,474,2,0,200.29,150.5,196.23,140,217.16,163,0.0,0.004219409282700422,-16.870000000000005,4.060000000000002,145.006,0.914,-0.124
2024,Puducherry,Karaikal,Cauvery Public School,370402,356,4,0,165.05,110.5,196.23,140,217.16,163,0.0,0.011235955056179775,-52.109999999999985,-31.17999999999998,137.916,1.466,1.459
2024,Puducherry,Yanam,Jawahar Navodaya Vidyalaya  Yanam,370201,122,0,0,163.54,110.0,196.23,140,217.16,163,0.0,0.0,-53.620000000000005,-32.69,135.761,1.175,0.543
2024,Bihar,Bhagalpur,Anandram Dhandhania Sarswati Vidya Mandir,151601,675,21,0,202.18,153.0,188.59,133,217.16,163,0.0,0.03111111111111111,-14.97999999999999,13.590000000000003,155.759,1.183,0.71
2024,Bihar,Bhagalpur,St Josheps School,151606,529,15,0,219.0,168.0,188.59,133,217.16,163,0.0,0.02835538752362949,1.8400000000000034,30.409999999999997,164.438,0.925,-0.063
2024,Bihar,Bettiah,Notre Dame P Sch Belbagh Bettiah W Champaran Br,151402,544,8,0,169.37,125.0,188.59,133,217.16,163,0.0,0.014705882352941176,-47.78999999999999,-19.22,135.961,1.396,1.687
2024,Bihar,Motihari,Dav Public School,152610,779,7,0,106.02,72.0,188.59,133,217.16,163,0.0,0.008985879332477536,-111.14,-82.57000000000001,111.731,2.542,7.042
2024,Bihar,Bettiah,Assembly Of God Church School,151405,494,14,0,176.89,124.5,188.59,133,217.16,163,0.0,0.02834008097165992,-40.27000000000001,-11.700000000000017,151.405,1.363,1.366
2024,Bihar,Bhagalpur,Open Minds Bhagalpur School,151608,466,9,0,176.23,123.0,188.59,133,217.16,163,0.0,0.019313304721030045,-40.93000000000001,-12.360000000000014,150.868,1.311,0.983
2024,Bihar,Darbhanga,Woodbine Modern School,151809,487,10,0,169.52,112.0,188.59,133,217.16,163,0.0,0.02053388090349076,-47.639999999999986,-19.069999999999993,150.681,1.426,1.393
2024,Bihar,Sheikhpura,"Dav Public School, Sheikhpura",153301,312,4,0,155.96,113.0,188.59,133,217.16,163,0.0,0.01282051282051282,-61.19999999999999,-32.629999999999995,129.043,1.616,2.6
2024,Bihar,Darbhanga,Harrow English School,151807,491,8,1,169.31,115.0,188.59,133,217.16,163,0.002036659877800407,0.018329938900203666,-47.849999999999994,-19.28,149.014,1.405,1.456
2024,Bihar,Samastipur,J.P. Central School,153105,492,5,2,150.2,100.0,188.59,133,217.16,163,0.0040650406504065045,0.014227642276422764,-66.96000000000001,-38.390000000000015,134.08,1.611,2.592
2024,Bihar,Samastipur,"St. Paul Secondary School, Birsinghpur",153102,704,18,1,200.53,159.0,188.59,133,217.16,163,0.0014204545454545455,0.026988636363636364,-16.629999999999995,11.939999999999998,152.034,1.135,0.694
2024,Bihar,Bettiah,Alok Bharati Shikshan Sansthan School,151404,488,7,0,172.59,129.0,188.59,133,217.16,163,0.0,0.014344262295081968,-44.56999999999999,-16.0,142.456,1.298,1.23
2024,Bihar,Bhagalpur,Kendriya Vidyalaya,151609,428,1,0,118.51,77.5,188.59,133,217.16,163,0.0,0.002336448598130841,-98.64999999999999,-70.08,115.694,2.028,4.182
2024,Bihar,Bettiah,Saraswati Vidya Mandir Barawat Sena,151403,540,13,0,177.53,126.0,188.59,133,217.16,163,0.0,0.024074074074074074,-39.629999999999995,-11.060000000000002,153.051,1.437,1.389
2024,Bihar,Supaul,St Xaviers High Sch Brahamsthan Chowk Supaul Br,153502,446,5,0,142.66,98.5,188.59,133,217.16,163,0.0,0.011210762331838564,-74.5,-45.93000000000001,129.722,1.823,3.398
2024,Bihar,Bhagalpur,Ganpat Rai Salarpuria Saraswati Vidya Mandir,151607,460,8,0,202.36,153.5,188.59,133,217.16,163,0.0,0.017391304347826087,-14.799999999999983,13.77000000000001,153.761,1.043,0.336
2024,Bihar,Darbhanga,Public School Darbhanga,151801,816,22,0,173.88,117.5,188.59,133,217.16,163,0.0,0.02696078431372549,-43.28,-14.710000000000008,153.58,1.47,1.553
2024,Bihar,Samastipur,Holy Mission High School,153103,584,14,1,186.86,139.0,188.59,133,217.16,163,0.0017123287671232876,0.025684931506849314,-30.299999999999983,-1.7299999999999898,149.234,1.342,1.281
2024,Bihar,Darbhanga,Rose Public School,151806,583,12,0,173.08,121.0,188.59,133,217.16,163,0.0,0.02058319039451115,-44.079999999999984,-15.509999999999991,152.146,1.434,1.497
2024,Bihar,Samastipur,Central Public School,153104,518,7,0,181.12,143.0,188.59,133,217.16,163,0.0,0.013513513513513514,-36.03999999999999,-7.469999999999999,138.852,1.408,1.872
2024,Bihar,Banka,Chaman Sah Saraswati Vidya Mandir Jagatpur Banka,151201,516,9,0,166.18,119.0,188.59,133,217.16,163,0.0,0.01744186046511628,-50.97999999999999,-22.409999999999997,141.785,1.469,1.837
2024,Bihar,Darbhanga,Holy Mary International School,151808,486,10,0,180.39,122.5,188.59,133,217.16,163,0.0,0.0205761316872428,-36.77000000000001,-8.200000000000017,150.981,1.281,0.995
2024,Bihar,Patna,S.V.M. Residential Public School,150252,536,20,1,216.11,168.0,188.59,133,217.16,163,0.0018656716417910447,0.03917910447761194,-1.049999999999983,27.52000000000001,167.83,0.966,0.099
2024,Bihar,Madhubani,Indian Public School,150404,854,12,1,141.02,91.0,188.59,133,217.16,163,0.00117096018735363,0.01522248243559719,-76.13999999999999,-47.56999999999999,138.452,1.768,2.78
2024,Bihar,Madhubani,Millat Teachers Training College,150403,394,5,0,143.37,105.0,188.59,133,217.16,163,0.0,0.012690355329949238,-73.78999999999999,-45.22,126.369,1.68,3.206
2024,Bihar,Madhepura,Darjeeling Public Schol,152502,372,10,0,187.77,146.0,188.59,133,217.16,163,0.0,0.026881720430107527,-29.389999999999986,-0.8199999999999932,149.949,1.36,1.285
2024,Bihar,Patna,Indirapuram Public School Girls,150255,463,17,0,217.71,163.0,188.59,133,217.16,163,0.0,0.0367170626349892,0.5500000000000114,29.120000000000005,167.491,0.964,0.147
2024,Bihar,Patna,East Central Railway Senior Secondary School Danapur,150263,390,14,0,166.46,95.0,188.59,133,217.16,163,0.0,0.035897435897435895,-50.69999999999999,-22.129999999999995,170.743,1.525,1.273
2024,Bihar,Munger,Dav Public School,152701,507,9,0,202.01,158.0,188.59,133,217.16,163,0.0,0.01775147928994083,-15.150000000000006,13.419999999999987,143.651,1.08,0.747
2024,Bihar,Patna,Knowledgegram International School,150264,360,12,0,185.96,118.0,188.59,133,217.16,163,0.0,0.03333333333333333,-31.19999999999999,-2.6299999999999955,168.883,1.288,0.772
2024,Bihar,Araria,Al-Faiz Model Academy,150801,461,6,0,159.76,116.0,188.59,133,217.16,163,0.0,0.013015184381778741,-57.400000000000006,-28.830000000000013,129.368,1.603,2.506
